SMILES,design_notes,Catalog ID,designer_institution,design_rationale,design_submission_source_link,designer_name
CC(C)(CO)C(c1cccs1)N,Fragment libraries: Euopen,EN300-212956,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(CO)NC(=O)Nc1ccc(Cl)cc1,Fragment libraries: DSiPoised,Z123970702,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(CO)NC(=O)c1cccc(Cl)c1,Fragment libraries: DSiPoised,Z68299550,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(Cc(cccc1)c1F)O,Fragment libraries: Euopen,EN300-1705755,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(N)CN1CCCC1,Fragment libraries: DSiPoised,Z1741966630,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(O)CN1CC[C@H](N)C1,Fragment libraries: DSiPoised,Z1480871827,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(O)CNC1CCOCC1,Fragment libraries: DSiPoised,Z600454044,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c(cc1)cc2c1OCO2)NC,Fragment libraries: Euopen,EN300-59947,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c(cccc1)c1N1)C1=O,Fragment libraries: Euopen,EN300-79322,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c1c[nH]nn1)N,Fragment libraries: Euopen,EN300-250408,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c1cccc(N)c1)N,Fragment libraries: Euopen,EN300-383842,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c1ccccc1)NC(C(C1)CNC1=O)=O,Fragment libraries: Euopen,Z917426634,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c1ncccn1)N,Fragment libraries: Euopen,EN300-244555,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)(c1noc(C)n1)N,Fragment libraries: Euopen,PB1262331722,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)N1CCC(Cc2ccccc2)CC1,Fragment libraries: DSiPoised,Z30162334,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)N1CCCC1C2CCCC2,"Fragment libraries: DSiPoised,Leed3D",Z740722020,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)NC(C)c1sc(C)nc1C,Fragment libraries: DSiPoised,Z740611958,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)NCC1CCCNC1,Fragment libraries: DSiPoised,Z285140852,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)NCc1nc2ccccc2[nH]1,Fragment libraries: DSiPoised,Z26781943,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)Nc1cccc(C#N)c1,Fragment libraries: DSiPoised,Z26548083,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)Nc1cccc(c1)C(=O)N,Fragment libraries: DSiPoised,Z29177127,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(=O)Nc1nnn(C)n1,Fragment libraries: DSiPoised,Z57292369,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(C1(CO)CCCC1)N,Fragment libraries: Euopen,EN300-247365,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(N)C(=O)N1CCOCC1,Fragment libraries: DSiPoised,Z317064236,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(N)c1nc(C)no1,Fragment libraries: DSiPoised,Z357938722,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(Nc1cc(CN)ccc1)=O,Fragment libraries: Euopen,EN300-170130,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C(c1ncccc1C)N,Fragment libraries: Euopen,EN300-77428,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1(CC(=O)c2ccccc2CN1)C(=O)NC1CC1,Fragment libraries: Leed3D,LDS-034205,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1(CCNCCOC)NC(=O)N(CCOC)C1=O,Fragment libraries: Leed3D,LDS-034202,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1=CC=2N=CC=CC2N1,Fragment libraries: Leed3D,Z1216822028,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1=NC(=NO1)C2CCCN2,Fragment libraries: Leed3D,Z979742720,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1=NN=CN1,Fragment libraries: Leed3D,Z2130643548,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1NCC1(C)C,Fragment libraries: Euopen,EN300-220090,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C1NCCNC1=O,Fragment libraries: Euopen,EN300-67791,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)C=1C=C2N=CC=CN2N1,Fragment libraries: Leed3D,Z2738745670,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(=O)NCc1ccc2OCOc2c1,Fragment libraries: DSiPoised,Z27695365,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(=O)Nc1ccc(NC(=O)C)cc1,Fragment libraries: DSiPoised,Z27653940,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(C(OC)=O)c1cc[n]cc1,Fragment libraries: Leed3D,LDS-034226,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(NC(C1=O)=C(C)N(C)N1c1ccccc1)=O,Fragment libraries: Euopen,AK-968/12685061,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(NC1CCCCC1)=O,Fragment libraries: Euopen,STK067706,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CC(Nc1nc(cccc2)c2[nH]1)=O,Fragment libraries: Euopen,Z27666213,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(=O)c1ccc2ccccc2c1,Fragment libraries: DSiPoised,Z32385991,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(=O)c1nccn1C,Fragment libraries: DSiPoised,Z1230795916,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(C1C(C)C1)=O,Fragment libraries: Euopen,Z32386156,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(NC1CC1)=O,Fragment libraries: Euopen,CSC000235209,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(c1c(C)[nH]c2c1cccc2)=O,Fragment libraries: Euopen,Z118763564,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)CNC(c1ncc(C)nc1)=O,Fragment libraries: Euopen,Z32386136,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)COc1ccc(cc1)C(=O)N2CCCC2,Fragment libraries: DSiPoised,Z31480458,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C(C)C)C(=O)c1ccccc1,Fragment libraries: DSiPoised,Z276754694,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C(C1(CNCC1)N1)=O)C1=O,Fragment libraries: Euopen,Z1492781276,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C(CC1N)=O)C1=O,Fragment libraries: Euopen,Z1333761453,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1,Fragment libraries: DSiPoised,Z431807512,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C)c1ncnc2n(C)ncc12,Fragment libraries: DSiPoised,Z328695024,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N(C1CC1)C(=O)c2cc(C)on2,Fragment libraries: DSiPoised,Z340495298,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N1CCCC(CO)C1,Fragment libraries: DSiPoised,Z103740620,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N1CCN(CC1)C(=O)C(C)C,Fragment libraries: DSiPoised,Z106307058,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N1CCN(CC1)C(=O)N(C)C,Fragment libraries: DSiPoised,Z339881488,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N1CCN(CC1)C(=O)c2cccs2,Fragment libraries: DSiPoised,Z106579662,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)N1CCN(CC1)c2ncccn2,Fragment libraries: DSiPoised,Z104924088,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)CN1CCCNCC1,Fragment libraries: DSiPoised,Z239095910,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)N(C)C1CCS(=O)(=O)C1,Fragment libraries: DSiPoised,Z445856640,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)N(C)Cc1cnn(C)c1,Fragment libraries: DSiPoised,Z183344018,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)c1cc(C)nn1C,Fragment libraries: DSiPoised,Z733898624,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)c1cc(C)no1,Fragment libraries: DSiPoised,Z135394292,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(=O)c1cc(N)ccc1C,Fragment libraries: DSiPoised,Z802642186,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(C(C1)Sc2c1ccc(C)c2)=O,Fragment libraries: Euopen,Z223848780,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(C1(CCOCC1)c1cccc(F)c1)=O,Fragment libraries: Euopen,Z816107396,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(CN(C=C(C=C1)Br)C1=O)=O,Fragment libraries: Euopen,Z26317789,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(CN(CCCCC1)C1=O)=O,Fragment libraries: Euopen,Z31385291,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(Cc1cc(Cl)c2OCCOc2c1)=O,Fragment libraries: Euopen,Z192601302,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(N1CC(C)OC(C)C1)=O,Fragment libraries: Euopen,Z183343688,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(Nc1cc(NC(C)=O)ccc1)=O,Fragment libraries: Euopen,CSC000672820,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(c(cccn1)c1OC)=O,Fragment libraries: Euopen,Z300093770,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(c1c(C)ccc(C)c1)=O,Fragment libraries: Euopen,Z31386065,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(c1c2ncccn2nc1)=O,Fragment libraries: Euopen,Z295892696,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(c1cocc1)=O,Fragment libraries: Euopen,Z166797056,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NC(c1n[nH]cc1)=O,Fragment libraries: Euopen,Z381729066,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NCc1c(C)ccs1,Fragment libraries: Euopen,EN300-7539111,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(C)NCc1ccc(cc1)N(C)C,Fragment libraries: DSiPoised,Z86129854,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
